310{}{}{}16.0{}{}{}2416.0{}{}{}Chaos{}{}{}16.0{}{}{}41.0{}{}{}16.0{}{}{}0.0{}{}{}Diabolic Henchman{}{}{}Diabolic Henchman{}{}{}6653.0{}{}{}240.0{}{}{}Diabolic Horde{}{}{}21.0{}{}{}0.0{}{}{}RED,GRAY,MONSTER,HORN,BANNER
311{}{}{}17.0{}{}{}2415.0{}{}{}Chaos{}{}{}16.0{}{}{}42.0{}{}{}16.0{}{}{}0.0{}{}{}Diabolic Commander{}{}{}Diabolic Commander{}{}{}6652.0{}{}{}241.0{}{}{}Diabolic Horde{}{}{}21.0{}{}{}0.0{}{}{}RED,MONSTER,HORN,BANNER
312{}{}{}16.0{}{}{}2419.0{}{}{}Chaos{}{}{}16.0{}{}{}41.0{}{}{}16.0{}{}{}0.0{}{}{}Diabolic Observer{}{}{}Diabolic Observer{}{}{}6658.0{}{}{}236.0{}{}{}Diabolic Horde{}{}{}21.0{}{}{}0.0{}{}{}BLUE,MONSTER,HORN,BANNER
313{}{}{}16.0{}{}{}2414.0{}{}{}Chaos{}{}{}16.0{}{}{}41.0{}{}{}16.0{}{}{}0.0{}{}{}Diabolic Menace{}{}{}Diabolic Menace{}{}{}6656.0{}{}{}242.0{}{}{}Diabolic Horde{}{}{}21.0{}{}{}0.0{}{}{}YELLOW,BLACK,GRAY,MONSTER,HORN,BANNER,AXE
314{}{}{}16.0{}{}{}2418.0{}{}{}Chaos{}{}{}16.0{}{}{}38.0{}{}{}16.0{}{}{}0.0{}{}{}Diabolic Nemesis{}{}{}Diabolic Nemesis{}{}{}6657.0{}{}{}243.0{}{}{}Diabolic Horde{}{}{}21.0{}{}{}0.0{}{}{}PURPLE,MONSTER,HORN,BANNER,WINGS
315{}{}{}16.0{}{}{}2417.0{}{}{}Chaos{}{}{}16.0{}{}{}41.0{}{}{}16.0{}{}{}0.0{}{}{}Diabolic Insurgent{}{}{}Diabolic Insurgent{}{}{}6654.0{}{}{}244.0{}{}{}Diabolic Horde{}{}{}21.0{}{}{}0.0{}{}{}GREEN,MONSTER,HORN,BANNER,WHIP
316{}{}{}18.0{}{}{}2420.0{}{}{}Chaos{}{}{}13.0{}{}{}43.0{}{}{}18.0{}{}{}0.0{}{}{}Diabolic Rebel{}{}{}Diabolic Rebel{}{}{}6659.0{}{}{}245.0{}{}{}Diabolic Horde{}{}{}18.0{}{}{}0.0{}{}{}RED,FIRE,MONSTER,HORN,BANNER
317{}{}{}26.0{}{}{}1747.0{}{}{}Death{}{}{}13.0{}{}{}31.0{}{}{}11.0{}{}{}0.0{}{}{}Skeleton Sniper{}{}{}Skeleton Sniper{}{}{}7250.0{}{}{}132.0{}{}{}Skeleton{}{}{}26.0{}{}{}0.0{}{}{}GRAY,BLACK,GUN,BONE
318{}{}{}26.0{}{}{}1748.0{}{}{}Death{}{}{}16.0{}{}{}26.0{}{}{}11.0{}{}{}0.0{}{}{}Skeleton Triggerman{}{}{}Skeleton Triggerman{}{}{}7251.0{}{}{}133.0{}{}{}Skeleton{}{}{}26.0{}{}{}0.0{}{}{}SWORD,GUN,GREEN,GOLD,BONE
319{}{}{}27.0{}{}{}1743.0{}{}{}Death{}{}{}14.0{}{}{}32.0{}{}{}9.0{}{}{}0.0{}{}{}Skeleton Cannoneer{}{}{}Skeleton Cannoneer{}{}{}7246.0{}{}{}134.0{}{}{}Skeleton{}{}{}24.0{}{}{}0.0{}{}{}GUN,RED,BONE
320{}{}{}25.0{}{}{}1745.0{}{}{}Death{}{}{}15.0{}{}{}30.0{}{}{}10.0{}{}{}0.0{}{}{}Skeleton Marksman{}{}{}Skeleton Marksman{}{}{}7248.0{}{}{}135.0{}{}{}Skeleton{}{}{}25.0{}{}{}0.0{}{}{}GUN,BLUE,GREEN,BONE
321{}{}{}25.0{}{}{}1746.0{}{}{}Death{}{}{}15.0{}{}{}29.0{}{}{}10.0{}{}{}0.0{}{}{}Skeleton Mortarman{}{}{}Skeleton Mortarman{}{}{}7249.0{}{}{}136.0{}{}{}Skeleton{}{}{}25.0{}{}{}0.0{}{}{}GUN,RED,BONE
322{}{}{}25.0{}{}{}1744.0{}{}{}Death{}{}{}15.0{}{}{}30.0{}{}{}10.0{}{}{}0.0{}{}{}Skeleton Gunslinger{}{}{}Skeleton Gunslinger{}{}{}7247.0{}{}{}137.0{}{}{}Skeleton{}{}{}25.0{}{}{}0.0{}{}{}GUN,PURPLE,BONE,RED
323{}{}{}17.0{}{}{}2365.0{}{}{}Life{}{}{}18.0{}{}{}42.0{}{}{}17.0{}{}{}0.0{}{}{}Fire Priest{}{}{}Fire Priest{}{}{}6755.0{}{}{}27.0{}{}{}Priest{}{}{}17.0{}{}{}Fire{}{}{}Priest
324{}{}{}17.0{}{}{}2359.0{}{}{}Life{}{}{}18.0{}{}{}42.0{}{}{}17.0{}{}{}0.0{}{}{}Water Priest{}{}{}Water Priest{}{}{}7541.0{}{}{}26.0{}{}{}Priest{}{}{}17.0{}{}{}Water{}{}{}Priest
325{}{}{}18.0{}{}{}2363.0{}{}{}Life{}{}{}18.0{}{}{}38.0{}{}{}18.0{}{}{}0.0{}{}{}Forest Priest{}{}{}Forest Priest{}{}{}6767.0{}{}{}24.0{}{}{}Priest{}{}{}18.0{}{}{}Forest{}{}{}Priest
326{}{}{}17.0{}{}{}2362.0{}{}{}Life{}{}{}17.0{}{}{}41.0{}{}{}17.0{}{}{}0.0{}{}{}Mountain Priest{}{}{}Mountain Priest{}{}{}7035.0{}{}{}28.0{}{}{}Priest{}{}{}17.0{}{}{}Mountain{}{}{}Priest
327{}{}{}17.0{}{}{}2358.0{}{}{}Life{}{}{}17.0{}{}{}42.0{}{}{}17.0{}{}{}0.0{}{}{}War Priest{}{}{}War Priest{}{}{}7530.0{}{}{}25.0{}{}{}Priest{}{}{}17.0{}{}{}War{}{}{}Priest
328{}{}{}18.0{}{}{}2366.0{}{}{}Life{}{}{}18.0{}{}{}38.0{}{}{}18.0{}{}{}0.0{}{}{}Desert Priest{}{}{}Desert Priest{}{}{}7328.0{}{}{}880.0{}{}{}Priest{}{}{}18.0{}{}{}Desert{}{}{}Priest
329{}{}{}16.0{}{}{}2361.0{}{}{}Life{}{}{}17.0{}{}{}41.0{}{}{}17.0{}{}{}0.0{}{}{}Priest of Light{}{}{}Priest of Light{}{}{}7134.0{}{}{}29.0{}{}{}Priest{}{}{}17.0{}{}{}Light{}{}{}Priest
330{}{}{}18.0{}{}{}2364.0{}{}{}Life{}{}{}18.0{}{}{}38.0{}{}{}18.0{}{}{}0.0{}{}{}Priest of Radiance{}{}{}Priest of Radiance{}{}{}7135.0{}{}{}30.0{}{}{}Priest{}{}{}18.0{}{}{}Radiance{}{}{}Priest
331{}{}{}13.0{}{}{}2323.0{}{}{}Death{}{}{}23.0{}{}{}33.0{}{}{}18.0{}{}{}0.0{}{}{}Forsaken Swampdweller{}{}{}Forsaken Swampdweller{}{}{}6773.0{}{}{}108.0{}{}{}Forsaken{}{}{}18.0{}{}{}0.0{}{}{}WATER,GREEN,CLAWS
332{}{}{}16.0{}{}{}2322.0{}{}{}Death{}{}{}22.0{}{}{}36.0{}{}{}16.0{}{}{}0.0{}{}{}Forsaken Rotmongerer{}{}{}Forsaken Rotmongerer{}{}{}6769.0{}{}{}556.0{}{}{}Forsaken{}{}{}16.0{}{}{}0.0{}{}{}SHADOW,ROTTEN,CLAWS,CORRUPT,GRAY,GREEN,PURPLE
333{}{}{}16.0{}{}{}2325.0{}{}{}Death{}{}{}23.0{}{}{}36.0{}{}{}16.0{}{}{}0.0{}{}{}Forsaken Seacrawler{}{}{}Forsaken Seacrawler{}{}{}6771.0{}{}{}109.0{}{}{}Forsaken{}{}{}18.0{}{}{}0.0{}{}{}WATER,BLUE,BROWN,CLAWS
334{}{}{}18.0{}{}{}2321.0{}{}{}Death{}{}{}21.0{}{}{}38.0{}{}{}16.0{}{}{}0.0{}{}{}Forsaken Bonescraper{}{}{}Forsaken Bonescraper{}{}{}6768.0{}{}{}110.0{}{}{}Forsaken{}{}{}16.0{}{}{}0.0{}{}{}BONE,WHITE,BLACK,WATER,CLAWS
335{}{}{}17.0{}{}{}2324.0{}{}{}Death{}{}{}22.0{}{}{}32.0{}{}{}17.0{}{}{}0.0{}{}{}Forsaken Scourgewalker{}{}{}Forsaken Scourgewalker{}{}{}6770.0{}{}{}111.0{}{}{}Forsaken{}{}{}17.0{}{}{}0.0{}{}{}FIRE,WATER,CLAWS,RED,ORANGE
336{}{}{}18.0{}{}{}2327.0{}{}{}Death{}{}{}20.0{}{}{}38.0{}{}{}18.0{}{}{}0.0{}{}{}Forsaken Spinewhipper{}{}{}Forsaken Spinewhipper{}{}{}6772.0{}{}{}112.0{}{}{}Forsaken{}{}{}15.0{}{}{}0.0{}{}{}SHADOW,PURPLE,BONE,PINK,WATER,CLAWS
337{}{}{}27.0{}{}{}1481.0{}{}{}Nature{}{}{}27.0{}{}{}43.0{}{}{}7.0{}{}{}0.0{}{}{}Sandstone Imler{}{}{}Sandstone Imler{}{}{}7194.0{}{}{}445.0{}{}{}Imler{}{}{}7.0{}{}{}0.0{}{}{}EARTH,HORN,BROWN,WARRIOR
338{}{}{}28.0{}{}{}1480.0{}{}{}Nature{}{}{}28.0{}{}{}40.0{}{}{}8.0{}{}{}0.0{}{}{}Redstone Imler{}{}{}Redstone Imler{}{}{}7165.0{}{}{}446.0{}{}{}Imler{}{}{}8.0{}{}{}0.0{}{}{}EARTH,HORN,RED,WARRIOR
339{}{}{}28.0{}{}{}1476.0{}{}{}Nature{}{}{}27.0{}{}{}43.0{}{}{}7.0{}{}{}0.0{}{}{}Boulder Imler{}{}{}Boulder Imler{}{}{}6537.0{}{}{}447.0{}{}{}Imler{}{}{}7.0{}{}{}0.0{}{}{}EARTH,HORN,BROWN,WARRIOR
340{}{}{}28.0{}{}{}1477.0{}{}{}Nature{}{}{}28.0{}{}{}40.0{}{}{}8.0{}{}{}0.0{}{}{}Iron Imler{}{}{}Iron Imler{}{}{}6933.0{}{}{}448.0{}{}{}Imler{}{}{}8.0{}{}{}0.0{}{}{}EARTH,HORN,GRAY,WARRIOR
341{}{}{}27.0{}{}{}1482.0{}{}{}Nature{}{}{}27.0{}{}{}39.0{}{}{}7.0{}{}{}0.0{}{}{}Silver Imler{}{}{}Silver Imler{}{}{}7238.0{}{}{}449.0{}{}{}Imler{}{}{}7.0{}{}{}0.0{}{}{}EARTH,HORN,WHITE,GRAY,WARRIOR,JEWEL
342{}{}{}27.0{}{}{}1479.0{}{}{}Nature{}{}{}27.0{}{}{}42.0{}{}{}7.0{}{}{}0.0{}{}{}Mithril Imler{}{}{}Mithril Imler{}{}{}7026.0{}{}{}450.0{}{}{}Imler{}{}{}7.0{}{}{}0.0{}{}{}EARTH,HORN,WHITE,BLUE,WARRIOR,JEWEL,ROYAL
343{}{}{}12.0{}{}{}1491.0{}{}{}Nature{}{}{}12.0{}{}{}29.0{}{}{}27.0{}{}{}0.0{}{}{}Varve Imling{}{}{}Varve Imling{}{}{}7507.0{}{}{}451.0{}{}{}Imling{}{}{}27.0{}{}{}0.0{}{}{}BROWN,HORN,CASTER
344{}{}{}11.0{}{}{}1485.0{}{}{}Nature{}{}{}11.0{}{}{}28.0{}{}{}26.0{}{}{}0.0{}{}{}Leda Imling{}{}{}Leda Imling{}{}{}6955.0{}{}{}452.0{}{}{}Imling{}{}{}26.0{}{}{}0.0{}{}{}RED,HORN,CASTER
345{}{}{}12.0{}{}{}1489.0{}{}{}Nature{}{}{}7.0{}{}{}32.0{}{}{}27.0{}{}{}0.0{}{}{}Tainted Imling{}{}{}Tainted Imling{}{}{}7429.0{}{}{}453.0{}{}{}Imling{}{}{}27.0{}{}{}0.0{}{}{}GRAY,HORN,CASTER,POISON
346{}{}{}11.0{}{}{}1486.0{}{}{}Nature{}{}{}11.0{}{}{}28.0{}{}{}26.0{}{}{}0.0{}{}{}Putrid Imling{}{}{}Putrid Imling{}{}{}7144.0{}{}{}454.0{}{}{}Imling{}{}{}26.0{}{}{}0.0{}{}{}GREEN,HORN,CASTER,POISON
347{}{}{}11.0{}{}{}1487.0{}{}{}Nature{}{}{}11.0{}{}{}31.0{}{}{}26.0{}{}{}0.0{}{}{}Rancid Imling{}{}{}Rancid Imling{}{}{}7151.0{}{}{}455.0{}{}{}Imling{}{}{}26.0{}{}{}0.0{}{}{}PURPLE,HORN,CASTER,POISON
348{}{}{}11.0{}{}{}1484.0{}{}{}Nature{}{}{}11.0{}{}{}31.0{}{}{}26.0{}{}{}0.0{}{}{}Diamond Imling{}{}{}Diamond Imling{}{}{}6663.0{}{}{}456.0{}{}{}Imling{}{}{}26.0{}{}{}0.0{}{}{}BLUE,WHITE,ICE,JEWEL,HORN,CASTER
349{}{}{}23.0{}{}{}1342.0{}{}{}Nature{}{}{}18.0{}{}{}43.0{}{}{}13.0{}{}{}0.0{}{}{}Sand Giant{}{}{}Sand Giant{}{}{}7193.0{}{}{}421.0{}{}{}Giant{}{}{}13.0{}{}{}0.0{}{}{}CLUB,BROWN,WARRIOR,EARTH
350{}{}{}22.0{}{}{}1343.0{}{}{}Nature{}{}{}22.0{}{}{}42.0{}{}{}12.0{}{}{}0.0{}{}{}Stone Giant{}{}{}Stone Giant{}{}{}7412.0{}{}{}422.0{}{}{}Giant{}{}{}12.0{}{}{}0.0{}{}{}CLUB,GRAY,WARRIOR,EARTH
351{}{}{}22.0{}{}{}1345.0{}{}{}Nature{}{}{}22.0{}{}{}42.0{}{}{}12.0{}{}{}0.0{}{}{}Wall Giant{}{}{}Wall Giant{}{}{}7522.0{}{}{}423.0{}{}{}Giant{}{}{}12.0{}{}{}0.0{}{}{}CLUB,GRAY,BLACK,WARRIOR,EARTH
352{}{}{}22.0{}{}{}1344.0{}{}{}Nature{}{}{}22.0{}{}{}43.0{}{}{}12.0{}{}{}0.0{}{}{}Tower Giant{}{}{}Tower Giant{}{}{}7452.0{}{}{}424.0{}{}{}Giant{}{}{}12.0{}{}{}0.0{}{}{}CLUB,BROWN,WARRIOR,EARTH
353{}{}{}22.0{}{}{}1338.0{}{}{}Nature{}{}{}22.0{}{}{}40.0{}{}{}12.0{}{}{}0.0{}{}{}Cosmic Giant{}{}{}Cosmic Giant{}{}{}6608.0{}{}{}425.0{}{}{}Giant{}{}{}12.0{}{}{}0.0{}{}{}SPACE,PURPLE,GOLD,JEWEL,WARRIOR
354{}{}{}20.0{}{}{}1337.0{}{}{}Nature{}{}{}23.0{}{}{}40.0{}{}{}13.0{}{}{}0.0{}{}{}Colossal Giant{}{}{}Colossal Giant{}{}{}6602.0{}{}{}426.0{}{}{}Giant{}{}{}13.0{}{}{}0.0{}{}{}HORN,BLUE,CLUB,WARRIOR
355{}{}{}23.0{}{}{}1340.0{}{}{}Nature{}{}{}18.0{}{}{}43.0{}{}{}13.0{}{}{}0.0{}{}{}Giant Mangler{}{}{}Giant Mangler{}{}{}6810.0{}{}{}427.0{}{}{}Giant{}{}{}13.0{}{}{}0.0{}{}{}CLUB,GREEN,WARRIOR
356{}{}{}23.0{}{}{}2398.0{}{}{}Nature{}{}{}13.0{}{}{}33.0{}{}{}18.0{}{}{}0.0{}{}{}Vicious Wolpertinger{}{}{}Vicious Wolpertinger{}{}{}7511.0{}{}{}531.0{}{}{}Wolpertinger{}{}{}18.0{}{}{}0.0{}{}{}BROWN,HORN,WINGS,CLAWS,CASTER
357{}{}{}19.0{}{}{}2399.0{}{}{}Nature{}{}{}16.0{}{}{}29.0{}{}{}19.0{}{}{}0.0{}{}{}Vile Wolpertinger{}{}{}Vile Wolpertinger{}{}{}7512.0{}{}{}535.0{}{}{}Wolpertinger{}{}{}21.0{}{}{}0.0{}{}{}PURPLE,HORN,WINGS,CLAWS,CASTER
358{}{}{}20.0{}{}{}2402.0{}{}{}Nature{}{}{}15.0{}{}{}30.0{}{}{}20.0{}{}{}0.0{}{}{}Volatile Wolpertinger{}{}{}Volatile Wolpertinger{}{}{}7517.0{}{}{}534.0{}{}{}Wolpertinger{}{}{}20.0{}{}{}0.0{}{}{}WATER,BLUE,HORN,WINGS,CLAWS,CASTER
359{}{}{}18.0{}{}{}2403.0{}{}{}Nature{}{}{}16.0{}{}{}28.0{}{}{}18.0{}{}{}0.0{}{}{}Volcanic Wolpertinger{}{}{}Volcanic Wolpertinger{}{}{}7519.0{}{}{}532.0{}{}{}Wolpertinger{}{}{}21.0{}{}{}0.0{}{}{}RED,FIRE,HORN,WINGS,CLAWS,CASTER
360{}{}{}20.0{}{}{}2401.0{}{}{}Nature{}{}{}15.0{}{}{}27.0{}{}{}20.0{}{}{}0.0{}{}{}Viridian Wolpertinger{}{}{}Viridian Wolpertinger{}{}{}7514.0{}{}{}533.0{}{}{}Wolpertinger{}{}{}20.0{}{}{}0.0{}{}{}GREEN,POISON,HORN,WINGS,CLAWS,CASTER,EARTH,GRASS
361{}{}{}19.0{}{}{}2396.0{}{}{}Nature{}{}{}16.0{}{}{}29.0{}{}{}19.0{}{}{}0.0{}{}{}Vampiric Wolpertinger{}{}{}Vampiric Wolpertinger{}{}{}7505.0{}{}{}536.0{}{}{}Wolpertinger{}{}{}19.0{}{}{}0.0{}{}{}BLOOD,GRAY,BLACK,RED,HORN,WINGS,CLAWS,CASTER
362{}{}{}17.0{}{}{}1304.0{}{}{}Nature{}{}{}17.0{}{}{}43.0{}{}{}17.0{}{}{}0.0{}{}{}Dumpling{}{}{}Dumpling{}{}{}6701.0{}{}{}524.0{}{}{}Dumpling{}{}{}17.0{}{}{}0.0{}{}{}
363{}{}{}21.0{}{}{}2105.0{}{}{}Life{}{}{}21.0{}{}{}31.0{}{}{}11.0{}{}{}0.0{}{}{}Apis Charger{}{}{}Apis Charger{}{}{}6476.0{}{}{}63.0{}{}{}Apis{}{}{}21.0{}{}{}Apis{}{}{}Charger
364{}{}{}18.0{}{}{}2106.0{}{}{}Life{}{}{}23.0{}{}{}28.0{}{}{}13.0{}{}{}0.0{}{}{}Apis Defender{}{}{}Apis Defender{}{}{}6477.0{}{}{}59.0{}{}{}Apis{}{}{}23.0{}{}{}Apis{}{}{}Defender
365{}{}{}23.0{}{}{}2107.0{}{}{}Life{}{}{}20.0{}{}{}33.0{}{}{}13.0{}{}{}0.0{}{}{}Apis Endurer{}{}{}Apis Endurer{}{}{}6478.0{}{}{}62.0{}{}{}Apis{}{}{}20.0{}{}{}Apis{}{}{}Endurer
366{}{}{}21.0{}{}{}2109.0{}{}{}Life{}{}{}21.0{}{}{}26.0{}{}{}11.0{}{}{}0.0{}{}{}Apis Guardian{}{}{}Apis Guardian{}{}{}6479.0{}{}{}61.0{}{}{}Apis{}{}{}21.0{}{}{}Apis{}{}{}Guardian
367{}{}{}22.0{}{}{}2102.0{}{}{}Life{}{}{}19.0{}{}{}32.0{}{}{}12.0{}{}{}0.0{}{}{}Apis Majesty{}{}{}Apis Majesty{}{}{}6480.0{}{}{}64.0{}{}{}Apis{}{}{}19.0{}{}{}Apis{}{}{}Majesty
368{}{}{}21.0{}{}{}2103.0{}{}{}Life{}{}{}21.0{}{}{}31.0{}{}{}11.0{}{}{}0.0{}{}{}Apis Protector{}{}{}Apis Protector{}{}{}6481.0{}{}{}60.0{}{}{}Apis{}{}{}21.0{}{}{}Apis{}{}{}Protector
369{}{}{}15.0{}{}{}2441.0{}{}{}Life{}{}{}15.0{}{}{}38.0{}{}{}15.0{}{}{}0.0{}{}{}Aen Rift Dancer{}{}{}Aen Rift Dancer{}{}{}6440.0{}{}{}52.0{}{}{}Rift Dancer{}{}{}25.0{}{}{}Aen{}{}{}Rift Dancer
370{}{}{}15.0{}{}{}2442.0{}{}{}Life{}{}{}15.0{}{}{}35.0{}{}{}15.0{}{}{}0.0{}{}{}Aerum Rift Dancer{}{}{}Aerum Rift Dancer{}{}{}6441.0{}{}{}53.0{}{}{}Rift Dancer{}{}{}25.0{}{}{}Aerim{}{}{}Rift Dancer
371{}{}{}16.0{}{}{}2444.0{}{}{}Life{}{}{}16.0{}{}{}31.0{}{}{}16.0{}{}{}0.0{}{}{}Inaer Rift Dancer{}{}{}Inaer Rift Dancer{}{}{}6916.0{}{}{}51.0{}{}{}Rift Dancer{}{}{}26.0{}{}{}Inaer{}{}{}Rift Dancer
372{}{}{}16.0{}{}{}2445.0{}{}{}Life{}{}{}16.0{}{}{}36.0{}{}{}16.0{}{}{}0.0{}{}{}Nadin Rift Dancer{}{}{}Nadin Rift Dancer{}{}{}7045.0{}{}{}50.0{}{}{}Rift Dancer{}{}{}26.0{}{}{}Nadin{}{}{}Rift Dancer
373{}{}{}16.0{}{}{}2446.0{}{}{}Life{}{}{}16.0{}{}{}36.0{}{}{}16.0{}{}{}0.0{}{}{}Ramun Rift Dancer{}{}{}Ramun Rift Dancer{}{}{}7150.0{}{}{}49.0{}{}{}Rift Dancer{}{}{}26.0{}{}{}Ramun{}{}{}Rift Dancer
374{}{}{}23.0{}{}{}1463.0{}{}{}Death{}{}{}18.0{}{}{}37.0{}{}{}18.0{}{}{}0.0{}{}{}Crazed Leper{}{}{}Crazed Leper{}{}{}6612.0{}{}{}176.0{}{}{}Leper{}{}{}13.0{}{}{}0.0{}{}{}ROTTEN,RED,BROWN,ZOMBIE,MONSTER
375{}{}{}22.0{}{}{}1461.0{}{}{}Death{}{}{}18.0{}{}{}37.0{}{}{}17.0{}{}{}0.0{}{}{}Leper Blightbringer{}{}{}Leper Blightbringer{}{}{}6958.0{}{}{}179.0{}{}{}Leper{}{}{}12.0{}{}{}0.0{}{}{}GRAY,PURPLE,ROTTEN,ZOMBIE,MONSTER
376{}{}{}22.0{}{}{}1464.0{}{}{}Death{}{}{}18.0{}{}{}37.0{}{}{}17.0{}{}{}0.0{}{}{}Leper Defiler{}{}{}Leper Defiler{}{}{}6959.0{}{}{}178.0{}{}{}Leper{}{}{}13.0{}{}{}0.0{}{}{}ROTTEN,BROWN,ZOMBIE,MONSTER
377{}{}{}23.0{}{}{}1466.0{}{}{}Death{}{}{}15.0{}{}{}38.0{}{}{}18.0{}{}{}0.0{}{}{}Leper Plaguespreader{}{}{}Leper Plaguespreader{}{}{}6960.0{}{}{}180.0{}{}{}Leper{}{}{}13.0{}{}{}0.0{}{}{}POISON,GRAY,BLACK,ROTTEN,ZOMBIE,MONSTER
378{}{}{}22.0{}{}{}1462.0{}{}{}Death{}{}{}18.0{}{}{}37.0{}{}{}18.0{}{}{}0.0{}{}{}Blood Leper{}{}{}Blood Leper{}{}{}7306.0{}{}{}861.0{}{}{}Leper{}{}{}13.0{}{}{}0.0{}{}{}BLOOD,GRAY,GREEN,ROTTEN,ZOMBIE,MONSTER
379{}{}{}23.0{}{}{}1467.0{}{}{}Death{}{}{}15.0{}{}{}38.0{}{}{}18.0{}{}{}0.0{}{}{}Tortured Leper{}{}{}Tortured Leper{}{}{}7451.0{}{}{}177.0{}{}{}Leper{}{}{}13.0{}{}{}0.0{}{}{}ROTTEN,BLOOD,BROWN,ZOMBIE,MONSTER
380{}{}{}27.0{}{}{}1154.0{}{}{}Life{}{}{}17.0{}{}{}32.0{}{}{}17.0{}{}{}0.0{}{}{}Blood Crusader{}{}{}Blood Crusader{}{}{}6527.0{}{}{}91.0{}{}{}Crusader{}{}{}12.0{}{}{}0.0{}{}{}BLOOD,RED,ABSTRACT,ROYAL,HAMMER
381{}{}{}26.0{}{}{}1155.0{}{}{}Life{}{}{}18.0{}{}{}31.0{}{}{}18.0{}{}{}0.0{}{}{}Dawn Crusader{}{}{}Dawn Crusader{}{}{}6632.0{}{}{}92.0{}{}{}Crusader{}{}{}13.0{}{}{}0.0{}{}{}HOLY,ROYAL,HAMMER,ABSTRACT,GOLD,BLUE
382{}{}{}27.0{}{}{}1156.0{}{}{}Life{}{}{}18.0{}{}{}32.0{}{}{}17.0{}{}{}0.0{}{}{}Dusk Crusader{}{}{}Dusk Crusader{}{}{}6703.0{}{}{}90.0{}{}{}Crusader{}{}{}12.0{}{}{}0.0{}{}{}SHADOW,ABSTRACT,ROYAL,HAMMER,WINGS
383{}{}{}28.0{}{}{}1158.0{}{}{}Life{}{}{}18.0{}{}{}28.0{}{}{}18.0{}{}{}0.0{}{}{}Holy Crusader{}{}{}Holy Crusader{}{}{}6891.0{}{}{}95.0{}{}{}Crusader{}{}{}13.0{}{}{}0.0{}{}{}HOLY,HAMMER,ABSTRACT,GRAY,WHITE
384{}{}{}28.0{}{}{}1159.0{}{}{}Life{}{}{}12.0{}{}{}33.0{}{}{}18.0{}{}{}0.0{}{}{}Mist Crusader{}{}{}Mist Crusader{}{}{}7019.0{}{}{}93.0{}{}{}Crusader{}{}{}13.0{}{}{}0.0{}{}{}WATER,HAMMER,ABSTRACT,BLUE
385{}{}{}28.0{}{}{}1161.0{}{}{}Life{}{}{}15.0{}{}{}33.0{}{}{}18.0{}{}{}0.0{}{}{}Sun Crusader{}{}{}Sun Crusader{}{}{}7424.0{}{}{}94.0{}{}{}Crusader{}{}{}13.0{}{}{}0.0{}{}{}HOLY,HAMMER,ABSTRACT,GOLD
386{}{}{}21.0{}{}{}1384.0{}{}{}Life{}{}{}16.0{}{}{}26.0{}{}{}16.0{}{}{}0.0{}{}{}Griffon Divebomber{}{}{}Griffon Divebomber{}{}{}6856.0{}{}{}89.0{}{}{}Griffon{}{}{}26.0{}{}{}0.0{}{}{}GRAY,GOLD,LION,BIRD,ANGEL,WINGS
387{}{}{}20.0{}{}{}1383.0{}{}{}Life{}{}{}15.0{}{}{}30.0{}{}{}15.0{}{}{}0.0{}{}{}Assault Griffon{}{}{}Assault Griffon{}{}{}6495.0{}{}{}85.0{}{}{}Griffon{}{}{}25.0{}{}{}0.0{}{}{}WARRIOR,BIRD,GRAY,RED,LION,ANGEL,WINGS,SPEAR
388{}{}{}21.0{}{}{}1385.0{}{}{}Life{}{}{}16.0{}{}{}26.0{}{}{}16.0{}{}{}0.0{}{}{}Griffon Dreamfinder{}{}{}Griffon Dreamfinder{}{}{}6857.0{}{}{}87.0{}{}{}Griffon{}{}{}26.0{}{}{}0.0{}{}{}WATER,HOLY,BLUE,GRAY,ANGEL,BIRD,LION,CASTER,WINGS
389{}{}{}20.0{}{}{}1387.0{}{}{}Life{}{}{}15.0{}{}{}30.0{}{}{}15.0{}{}{}0.0{}{}{}Griffon Screecher{}{}{}Griffon Screecher{}{}{}6858.0{}{}{}88.0{}{}{}Griffon{}{}{}25.0{}{}{}0.0{}{}{}WARRIOR,PURPLE,GRAY,BIRD,LION,ANGEL,WINGS,KNIFE
390{}{}{}20.0{}{}{}1386.0{}{}{}Life{}{}{}15.0{}{}{}28.0{}{}{}15.0{}{}{}0.0{}{}{}Razorfoot Griffon{}{}{}Razorfoot Griffon{}{}{}7161.0{}{}{}86.0{}{}{}Griffon{}{}{}25.0{}{}{}0.0{}{}{}WARRIOR,GOLD,GRAY,BIRD,LION,ANGEL,WINGS,KNIFE
391{}{}{}22.0{}{}{}1388.0{}{}{}Life{}{}{}14.0{}{}{}32.0{}{}{}14.0{}{}{}0.0{}{}{}Silverclaw Griffon{}{}{}Silverclaw Griffon{}{}{}7237.0{}{}{}84.0{}{}{}Griffon{}{}{}24.0{}{}{}0.0{}{}{}BIRD,GRAY,LION,ANGEL,WINGS,CLAW
392{}{}{}8.0{}{}{}1559.0{}{}{}Life{}{}{}18.0{}{}{}28.0{}{}{}23.0{}{}{}0.0{}{}{}Narklin Ophan{}{}{}Narklin Ophan{}{}{}7046.0{}{}{}71.0{}{}{}Ophan{}{}{}28.0{}{}{}0.0{}{}{}ABSTRACT,FIRE,GOLD,WINGS
